"meterID","kwh","time","day"
1000,0.774,23,221
1000,0.888,24,221
1000,0.067,25,221
1000,0.091,26,221
1000,0.13,27,221
1000,0.208,28,221
1000,0.17,29,221
1000,0.114,30,221
1000,0.126,31,221
1000,0.121,32,221
1000,0.077,33,221
1000,0.029,34,221
1000,0.029,35,221
1000,0.2,36,221
1000,0.115,37,221
1000,0.03,38,221
1000,0.037,39,221
1000,0.033,40,221
1000,0.115,41,221
1000,0.058,42,221
1000,0.023,43,221
1000,0.024,44,221
1000,0.069,45,221
1000,0.112,46,221
1000,0.025,47,221
1000,0.109,48,221
1000,0.113,1,222
1000,0.119,2,222
1000,0.036,3,222
1000,0.025,4,222
1000,0.026,5,222
1000,0.097,6,222
1000,0.089,7,222
1000,0.026,8,222
1000,0.026,9,222
1000,0.036,10,222
1000,0.103,11,222
1000,0.12,12,222
1000,0.096,13,222
1000,0.025,14,222
1000,0.025,15,222
1000,0.832,16,222
1000,0.264,17,222
1000,0.084,18,222
1000,0.029,19,222
1000,0.029,20,222
1000,0.029,21,222
1000,0.118,22,222
1000,0.079,23,222
1000,0.03,24,222
1000,0.029,25,222
1000,0.035,26,222
1000,0.12,27,222
1000,0.07,28,222
1000,0.029,29,222
1000,0.028,30,222
1000,0.044,31,222
1000,0.12,32,222
1000,0.057,33,222
1000,0.029,34,222
1000,0.029,35,222
1000,0.057,36,222
1000,0.12,37,222
1000,0.045,38,222
1000,0.03,39,222
1000,0.339,40,222
1000,0.12,41,222
1000,0.255,42,222
1000,0.191,43,222
1000,0.202,44,222
1000,0.146,45,222
1000,0.163,46,222
1000,0.11,47,222
1000,0.121,48,222
1000,0.051,1,223
1000,0.025,2,223
1000,0.025,3,223
1000,0.088,4,223
1000,0.097,5,223
1000,0.024,6,223
1000,0.024,7,223
1000,0.025,8,223
1000,0.112,9,223
1000,0.073,10,223
1000,0.024,11,223
1000,0.025,12,223
1000,0.033,13,223
1000,0.116,14,223
1000,1.643,15,223
1000,1.519,16,223
1000,0.029,17,223
1000,0.086,18,223
1000,0.106,19,223
1000,0.03,20,223
1000,0.03,21,223
1000,0.03,22,223
1000,0.1,23,223
1000,0.125,24,223
1000,0.116,25,223
1000,0.113,26,223
1000,0.03,27,223
1000,0.03,28,223
1000,0.03,29,223
1000,0.096,30,223
1000,0.109,31,223
1000,0.03,32,223
1000,0.03,33,223
1000,1.961,34,223
1000,2.904,35,223
1000,0.064,36,223
1000,0.03,37,223
1000,0.886,38,223
1000,0.124,39,223
1000,0.04,40,223
1000,0.029,41,223
1000,0.232,42,223
1000,0.207,43,223
1000,0.319,44,223
1000,0.258,45,223
1000,0.386,46,223
1000,0.519,47,223
1000,0.195,48,223
1000,0.065,1,224
1000,0.029,2,224
1000,0.062,3,224
1000,0.112,4,224
1000,0.034,5,224
1000,0.114,6,224
1000,0.125,7,224
1000,0.071,8,224
1000,0.025,9,224
1000,0.025,10,224
1000,0.067,11,224
1000,0.12,12,224
1000,0.032,13,224
1000,0.025,14,224
1000,0.024,15,224
1000,0.11,16,224
1000,0.712,17,224
1000,0.045,18,224
1000,0.032,19,224
1000,0.123,20,224
1000,0.071,21,224
1000,0.031,22,224
1000,0.03,23,224
1000,0.104,24,224
1000,0.092,25,224
1000,0.03,26,224
1000,0.031,27,224
1000,0.063,28,224
1000,0.124,29,224
1000,0.043,30,224
1000,0.031,31,224
1000,0.031,32,224
1000,0.116,33,224
1000,0.081,34,224
1000,0.03,35,224
1000,0.03,36,224
1000,0.081,37,224
1000,0.131,38,224
1000,0.026,39,224
1000,0.024,40,224
1000,0.033,41,224
1000,0.586,42,224
1000,0.237,43,224
1000,0.213,44,224
1000,0.254,45,224
1000,0.33,46,224
1000,0.31,47,224
1000,0.256,48,224
1000,0.09,1,225
1000,0.077,2,225
1000,0.108,3,225
1000,0.024,4,225
1000,0.025,5,225
1000,0.036,6,225
1000,0.118,7,225
1000,0.056,8,225
1000,0.025,9,225
1000,0.025,10,225
1000,0.085,11,225
1000,0.083,12,225
1000,0.025,13,225
1000,0.025,14,225
1000,0.043,15,225
1000,0.117,16,225
1000,0.051,17,225
1000,1.429,18,225
1000,2.942,19,225
1000,1.158,20,225
1000,0.094,21,225
1000,0.03,22,225
1000,0.029,23,225
1000,0.04,24,225
1000,0.122,25,225
1000,0.065,26,225
1000,0.03,27,225
1000,0.03,28,225
1000,0.074,29,225
1000,0.122,30,225
1000,0.031,31,225
1000,0.03,32,225
1000,0.03,33,225
1000,0.114,34,225
1000,0.067,35,225
1000,0.03,36,225
1000,0.03,37,225
1000,0.076,38,225
1000,0.122,39,225
1000,0.031,40,225
1000,0.03,41,225
1000,0.031,42,225
1000,0.302,43,225
1000,0.19,44,225
1000,0.099,45,225
1000,0.162,46,225
1000,0.08,47,225
1000,0.118,48,225
1000,0.126,1,226
1000,0.114,2,226
1000,0.07,3,226
1000,0.025,4,226
1000,0.026,5,226
1000,0.04,6,226
1000,0.12,7,226
1000,0.066,8,226
1000,0.026,9,226
1000,0.026,10,226
1000,0.058,11,226
1000,0.119,12,226
1000,0.043,13,226
1000,0.683,14,226
1000,3.486,15,226
1000,2.609,16,226
1000,0.147,17,226
1000,0.047,18,226
1000,0.104,19,226
1000,0.05,20,226
1000,0.122,21,226
1000,0.07,22,226
1000,0.03,23,226
1000,0.03,24,226
1000,0.06,25,226
1000,0.123,26,226
1000,0.046,27,226
1000,0.031,28,226
1000,0.031,29,226
1000,0.094,30,226
1000,0.104,31,226
1000,0.031,32,226
1000,0.031,33,226
1000,0.041,34,226
1000,0.123,35,226
1000,0.065,36,226
1000,0.03,37,226
1000,0.362,38,226
1000,0.326,39,226
1000,0.12,40,226
1000,2.016,41,226
1000,1.577,42,226
1000,0.885,43,226
1000,0.235,44,226
1000,0.215,45,226
1000,0.201,46,226
1000,0.294,47,226
1000,0.29,48,226
1000,0.216,1,227
1000,0.117,2,227
1000,0.074,3,227
1000,0.123,4,227
1000,0.05,5,227
1000,0.03,6,227
1000,0.03,7,227
1000,0.103,8,227
1000,0.096,9,227
1000,0.03,10,227
1000,0.03,11,227
1000,0.043,12,227
1000,0.122,13,227
1000,0.064,14,227
1000,0.058,15,227
1000,0.078,16,227
1000,0.09,17,227
1000,0.104,18,227
1000,0.03,19,227
1000,0.149,20,227
1000,0.07,21,227
1000,0.568,22,227
1000,0.258,23,227
1000,0.114,24,227
1000,0.025,25,227
1000,0.025,26,227
1000,0.025,27,227
1000,0.025,28,227
1000,0.046,29,227
1000,0.119,30,227
1000,0.091,31,227
1000,0.025,32,227
1000,0.025,33,227
1000,0.075,34,227
1000,0.117,35,227
1000,0.028,36,227
1000,0.024,37,227
1000,0.044,38,227
1000,0.118,39,227
1000,0.052,40,227
1000,0.025,41,227
1000,0.025,42,227
1000,0.109,43,227
1000,0.08,44,227
1000,0.025,45,227
1000,0.025,46,227
1000,0.072,47,227
1000,0.1,48,227
1000,0.025,1,228
1000,0.025,2,228
1000,0.041,3,228
1000,0.119,4,228
1000,0.056,5,228
1000,0.026,6,228
1000,0.026,7,228
1000,0.081,8,228
1000,0.091,9,228
1000,0.026,10,228
1000,0.026,11,228
1000,0.039,12,228
1000,0.12,13,228
1000,0.06,14,228
1000,0.026,15,228
1000,0.025,16,228
1000,0.06,17,228
1000,0.116,18,228
1000,0.038,19,228
1000,0.025,20,228
1000,0.024,21,228
1000,0.075,22,228
1000,0.107,23,228
1000,0.025,24,228
1000,0.025,25,228
1000,0.025,26,228
1000,0.102,27,228
1000,0.085,28,228
1000,0.025,29,228
1000,0.025,30,228
1000,0.038,31,228
1000,0.12,32,228
1000,0.04,33,228
1000,0.026,34,228
1000,0.063,35,228
1000,0.196,36,228
1000,0.461,37,228
1000,0.186,38,228
1000,0.191,39,228
1000,0.219,40,228
1000,0.101,41,228
1000,0.185,42,228
1000,0.161,43,228
1000,0.571,44,228
1000,0.422,45,228
1000,0.304,46,228
1000,0.086,47,228
1000,0.027,48,228
1000,0.026,1,229
1000,0.088,2,229
1000,0.102,3,229
1000,0.22,4,229
1000,0.075,5,229
1000,0.057,6,229
1000,0.119,7,229
1000,0.055,8,229
1000,0.025,9,229
1000,0.026,10,229
1000,0.073,11,229
1000,0.11,12,229
1000,0.026,13,229
1000,0.026,14,229
1000,4.784,15,229
1000,3.212,16,229
1000,0.843,17,229
1000,0.087,18,229
1000,0.668,19,229
1000,0.105,20,229
1000,0.031,21,229
1000,0.705,22,229
1000,0.031,23,229
1000,0.116,24,229
1000,0.085,25,229
1000,0.644,26,229
1000,0.032,27,229
1000,0.052,28,229
1000,0.126,29,229
1000,0.665,30,229
1000,0.032,31,229
1000,0.032,32,229
1000,0.106,33,229
1000,0.692,34,229
1000,0.03,35,229
1000,0.03,36,229
1000,0.085,37,229
1000,0.096,38,229
1000,0.133,39,229
1000,0.04,40,229
1000,0.193,41,229
1000,0.141,42,229
1000,0.103,43,229
1000,0.156,44,229
1000,0.246,45,229
1000,0.121,46,229
1000,0.041,47,229
1000,0.029,48,229
1000,0.069,1,230
1000,0.121,2,230
1000,0.032,3,230
1000,0.03,4,230
1000,0.03,5,230
1000,0.106,6,230
1000,0.091,7,230
1000,0.03,8,230
1000,0.03,9,230
1000,0.041,10,230
1000,0.123,11,230
1000,0.063,12,230
1000,0.03,13,230
1000,0.03,14,230
1000,0.064,15,230
1000,3.584,16,230
1000,1.117,17,230
1000,0.114,18,230
1000,0.13,19,230
1000,0.039,20,230
1000,0.03,21,230
1000,0.03,22,230
1000,0.117,23,230
1000,0.066,24,230
1000,0.03,25,230
1000,0.03,26,230
1000,0.082,27,230
1000,0.121,28,230
1000,0.03,29,230
1000,0.031,30,230
1000,0.031,31,230
1000,0.119,32,230
1000,0.082,33,230
1000,0.03,34,230
1000,0.03,35,230
1000,0.061,36,230
1000,0.226,37,230
1000,0.36,38,230
1000,0.146,39,230
1000,0.166,40,230
1000,0.196,41,230
1000,0.189,42,230
1000,0.13,43,230
1000,0.155,44,230
1000,0.167,45,230
1000,0.113,46,230
1000,0.196,47,230
1000,0.162,48,230
1000,0.083,1,231
1000,0.026,2,231
1000,0.025,3,231
1000,0.054,4,231
1000,0.12,5,231
1000,0.044,6,231
1000,0.025,7,231
1000,0.025,8,231
1000,0.094,9,231
1000,0.094,10,231
1000,0.026,11,231
1000,0.026,12,231
1000,0.037,13,231
1000,0.118,14,231
1000,1.987,15,231
1000,0.988,16,231
1000,0.055,17,231
1000,0.122,18,231
1000,0.034,19,231
1000,0.03,20,231
1000,0.03,21,231
1000,0.1,22,231
1000,0.101,23,231
1000,0.03,24,231
1000,0.03,25,231
1000,0.036,26,231
1000,0.122,27,231
1000,0.067,28,231
1000,0.029,29,231
1000,0.029,30,231
1000,0.077,31,231
1000,0.1,32,231
1000,0.03,33,231
1000,0.03,34,231
1000,0.043,35,231
1000,0.123,36,231
1000,0.044,37,231
1000,0.031,38,231
1000,0.041,39,231
1000,0.122,40,231
1000,0.065,41,231
1000,0.028,42,231
1000,0.028,43,231
1000,0.108,44,231
1000,0.222,45,231
1000,0.035,46,231
1000,0.03,47,231
1000,0.029,48,231
1000,0.116,1,232
1000,0.061,2,232
1000,0.029,3,232
1000,0.03,4,232
1000,0.074,5,232
1000,0.12,6,232
1000,0.03,7,232
1000,0.03,8,232
1000,0.029,9,232
1000,0.107,10,232
1000,0.077,11,232
1000,0.119,12,232
1000,0.131,13,232
1000,0.046,14,232
1000,0.91,15,232
1000,1.838,16,232
1000,1.465,17,232
1000,2.777,18,232
1000,1.456,19,232
1000,0.178,20,232
1000,0.245,21,232
1000,0.064,22,232
1000,0.374,23,232
1000,0.06,24,232
1000,0.033,25,232
1000,0.034,26,232
1000,0.069,27,232
1000,0.125,28,232
1000,0.039,29,232
1000,0.034,30,232
1000,0.034,31,232
1000,0.12,32,232
1000,0.078,33,232
1000,0.033,34,232
1000,0.033,35,232
1000,0.07,36,232
1000,0.124,37,232
1000,0.035,38,232
1000,0.033,39,232
1000,0.033,40,232
1000,0.129,41,232
1000,0.201,42,232
1000,0.192,43,232
1000,0.203,44,232
1000,0.107,45,232
1000,0.158,46,232
1000,0.096,47,232
1000,0.111,48,232
1000,0.026,1,233
1000,0.026,2,233
1000,0.025,3,233
1000,0.118,4,233
1000,0.067,5,233
1000,0.025,6,233
1000,0.025,7,233
1000,0.044,8,233
1000,0.117,9,233
1000,0.049,10,233
1000,0.025,11,233
1000,0.032,12,233
1000,0.025,13,233
1000,0.115,14,233
1000,0.071,15,233
1000,1.748,16,233
1000,2.208,17,233
1000,0.029,18,233
1000,0.119,19,233
1000,0.073,20,233
1000,0.033,21,233
1000,0.029,22,233
1000,0.224,23,233
1000,0.105,24,233
1000,0.123,25,233
1000,0.048,26,233
1000,0.129,27,233
1000,0.03,28,233
1000,0.086,29,233
1000,0.12,30,233
1000,0.031,31,233
1000,0.03,32,233
1000,0.03,33,233
1000,0.056,34,233
1000,0.122,35,233
1000,0.035,36,233
1000,0.668,37,233
1000,0.144,38,233
1000,0.135,39,233
1000,0.102,40,233
1000,0.025,41,233
1000,0.025,42,233
1000,0.024,43,233
1000,0.071,44,233
1000,0.115,45,233
1000,0.037,46,233
1000,0.025,47,233
1000,0.026,48,233
1000,0.032,1,234
1000,0.237,2,234
1000,0.067,3,234
1000,0.077,4,234
1000,0.106,5,234
1000,0.12,6,234
1000,0.036,7,234
1000,0.025,8,234
1000,0.025,9,234
1000,0.025,10,234
1000,0.033,11,234
1000,0.115,12,234
1000,0.09,13,234
1000,0.026,14,234
1000,0.026,15,234
1000,0.026,16,234
1000,0.026,17,234
1000,0.057,18,234
1000,0.728,19,234
1000,3.295,20,234
1000,0.649,21,234
1000,0.354,22,234
1000,1.453,23,234
1000,2.839,24,234
1000,1.076,25,234
1000,0.1,26,234
1000,0.052,27,234
1000,1.354,28,234
1000,0.758,29,234
1000,0.846,30,234
1000,0.337,31,234
1000,0.054,32,234
1000,0.12,33,234
1000,0.122,34,234
1000,0.136,35,234
1000,0.097,36,234
1000,0.042,37,234
1000,1.507,38,234
1000,1.171,39,234
1000,1.017,40,234
1000,1.185,41,234
1000,0.311,42,234
1000,0.571,43,234
1000,0.635,44,234
1000,0.358,45,234
1000,0.278,46,234
1000,0.283,47,234
1000,0.157,48,234
1000,0.111,1,235
1000,0.029,2,235
1000,0.029,3,235
1000,0.043,4,235
1000,0.122,5,235
1000,0.069,6,235
1000,0.029,7,235
1000,0.029,8,235
1000,0.057,9,235
1000,0.122,10,235
1000,0.057,11,235
1000,0.029,12,235
1000,0.03,13,235
1000,0.078,14,235
1000,0.105,15,235
1000,0.125,16,235
1000,0.083,17,235
1000,0.029,18,235
1000,0.029,19,235
1000,0.057,20,235
1000,0.127,21,235
1000,0.79,22,235
1000,0.268,23,235
1000,0.151,24,235
1000,0.166,25,235
1000,0.194,26,235
1000,0.116,27,235
1000,0.087,28,235
1000,0.037,29,235
1000,0.12,30,235
1000,0.075,31,235
1000,0.027,32,235
1000,0.028,33,235
1000,0.118,34,235
1000,0.078,35,235
1000,0.148,36,235
1000,0.098,37,235
1000,0.137,38,235
1000,0.051,39,235
1000,0.048,40,235
1000,0.065,41,235
1000,0.139,42,235
1000,0.116,43,235
1000,0.132,44,235
1000,0.132,45,235
1000,0.048,46,235
1000,0.098,47,235
1000,0.098,48,235
1000,0.125,1,236
1000,0.103,2,236
1000,0.026,3,236
1000,0.026,4,236
1000,0.026,5,236
1000,0.084,6,236
1000,0.116,7,236
1000,0.026,8,236
1000,0.025,9,236
1000,0.025,10,236
1000,0.04,11,236
1000,0.116,12,236
1000,0.064,13,236
1000,0.026,14,236
1000,2.037,15,236
1000,0.317,16,236
1000,0.208,17,236
1000,0.081,18,236
1000,0.03,19,236
1000,0.09,20,236
1000,0.029,21,236
1000,0.067,22,236
1000,0.12,23,236
1000,0.043,24,236
1000,0.037,25,236
1000,0.036,26,236
1000,0.03,27,236
1000,0.259,28,236
1000,0.29,29,236
1000,0.26,30,236
1000,0.275,31,236
1000,0.256,32,236
1000,0.2,33,236
1000,0.214,34,236
1000,0.249,35,236
1000,0.265,36,236
1000,0.251,37,236
1000,0.094,38,236
1000,0.193,39,236
1000,0.307,40,236
1000,1.044,41,236
1000,2.604,42,236
1000,0.03,43,236
1000,0.024,44,236
1000,0.981,45,236
1000,0.143,46,236
1000,0.058,47,236
1000,0.025,48,236
1000,0.025,1,237
1000,0.033,2,237
1000,0.117,3,237
1000,0.067,4,237
1000,0.025,5,237
1000,0.025,6,237
1000,0.025,7,237
1000,0.104,8,237
1000,0.087,9,237
1000,0.025,10,237
1000,0.031,11,237
1000,0.025,12,237
1000,0.058,13,237
1000,0.115,14,237
1000,0.041,15,237
1000,1.188,16,237
1000,0.034,17,237
1000,0.119,18,237
1000,0.069,19,237
1000,0.029,20,237
1000,0.029,21,237
1000,0.104,22,237
1000,0.12,23,237
1000,0.12,24,237
1000,0.032,25,237
1000,0.03,26,237
1000,0.03,27,237
1000,0.039,28,237
1000,0.124,29,237
1000,0.05,30,237
1000,0.03,31,237
1000,0.03,32,237
1000,0.03,33,237
1000,0.121,34,237
1000,0.102,35,237
1000,0.917,36,237
1000,2.582,37,237
1000,1.05,38,237
1000,0.254,39,237
1000,1.424,40,237
1000,0.624,41,237
1000,1.544,42,237
1000,0.569,43,237
1000,0.588,44,237
1000,1.102,45,237
1000,0.301,46,237
1000,0.167,47,237
1000,0.772,48,237
1000,0.099,1,238
1000,0.025,2,238
1000,0.106,3,238
1000,1.012,4,238
1000,0.106,5,238
1000,0.026,6,238
1000,0.026,7,238
1000,0.026,8,238
1000,0.956,9,238
1000,0.118,10,238
1000,0.033,11,238
1000,0.026,12,238
1000,0.03,13,238
1000,0.056,14,238
1000,0.909,15,238
1000,2.266,16,238
1000,0.217,17,238
1000,0.03,18,238
1000,0.064,19,238
1000,0.12,20,238
1000,0.046,21,238
1000,0.029,22,238
1000,0.029,23,238
1000,0.048,24,238
1000,0.12,25,238
1000,0.06,26,238
1000,0.03,27,238
1000,0.03,28,238
1000,0.038,29,238
1000,0.12,30,238
1000,0.08,31,238
1000,0.03,32,238
1000,0.03,33,238
1000,0.044,34,238
1000,0.12,35,238
1000,0.118,36,238
1000,0.102,37,238
1000,0.092,38,238
1000,0.036,39,238
1000,0.115,40,238
1000,0.055,41,238
1000,0.024,42,238
1000,0.024,43,238
1000,0.034,44,238
1000,0.237,45,238
1000,0.086,46,238
1000,0.024,47,238
1000,0.025,48,238
1000,0.044,1,239
1000,0.117,2,239
1000,0.057,3,239
1000,0.025,4,239
1000,0.025,5,239
1000,0.025,6,239
1000,0.111,7,239
1000,0.064,8,239
1000,0.024,9,239
1000,0.024,10,239
1000,0.024,11,239
1000,0.071,12,239
1000,0.114,13,239
1000,0.031,14,239
1000,0.024,15,239
1000,3.662,16,239
1000,1.131,17,239
1000,1.059,18,239
1000,0.132,19,239
1000,0.11,20,239
1000,0.122,21,239
1000,0.078,22,239
1000,0.188,23,239
1000,0.173,24,239
1000,0.16,25,239
1000,0.108,26,239
1000,0.03,27,239
1000,0.048,28,239
1000,0.121,29,239
1000,0.065,30,239
1000,0.03,31,239
1000,0.03,32,239
1000,0.03,33,239
1000,0.093,34,239
1000,0.11,35,239
1000,0.03,36,239
1000,0.029,37,239
1000,0.029,38,239
1000,0.062,39,239
1000,0.122,40,239
1000,0.117,41,239
1000,0.159,42,239
1000,0.146,43,239
1000,0.194,44,239
1000,0.265,45,239
1000,0.239,46,239
1000,0.074,47,239
1000,0.031,48,239
1000,0.053,1,240
1000,0.116,2,240
1000,0.051,3,240
1000,0.025,4,240
1000,0.025,5,240
1000,0.033,6,240
1000,0.116,7,240
1000,0.066,8,240
1000,0.025,9,240
1000,0.026,10,240
1000,0.026,11,240
1000,0.087,12,240
1000,0.105,13,240
1000,0.025,14,240
1000,0.025,15,240
1000,0.025,16,240
1000,0.485,17,240
1000,2.496,18,240
1000,0.064,19,240
1000,0.029,20,240
1000,0.03,21,240
1000,0.029,22,240
1000,0.153,23,240
1000,0.454,24,240
1000,0.124,25,240
1000,0.114,26,240
1000,0.114,27,240
1000,0.028,28,240
1000,0.029,29,240
1000,0.029,30,240
1000,0.05,31,240
1000,0.119,32,240
1000,0.068,33,240
1000,0.029,34,240
1000,0.029,35,240
1000,0.066,36,240
1000,0.12,37,240
1000,0.282,38,240
1000,1.261,39,240
1000,1.936,40,240
1000,0.126,41,240
1000,0.173,42,240
1000,0.814,43,240
1000,0.321,44,240
1000,0.332,45,240
1000,0.361,46,240
1000,0.277,47,240
1000,0.07,48,240
1000,0.029,1,241
1000,0.085,2,241
1000,0.089,3,241
1000,0.025,4,241
1000,0.026,5,241
1000,0.026,6,241
1000,0.082,7,241
1000,0.103,8,241
1000,0.118,9,241
1000,0.041,10,241
1000,0.025,11,241
1000,0.025,12,241
1000,0.026,13,241
1000,0.103,14,241
1000,0.095,15,241
1000,2.804,16,241
1000,0.029,17,241
1000,2.226,18,241
1000,1.597,19,241
1000,0.968,20,241
1000,1.034,21,241
1000,0.363,22,241
1000,1.467,23,241
1000,2.094,24,241
1000,0.106,25,241
1000,0.033,26,241
1000,0.04,27,241
1000,0.102,28,241
1000,0.282,29,241
1000,0.13,30,241
1000,0.032,31,241
1000,0.025,32,241
1000,0.025,33,241
1000,0.024,34,241
1000,0.108,35,241
1000,0.117,36,241
1000,0.109,37,241
1000,0.103,38,241
1000,0.023,39,241
1000,0.024,40,241
1000,0.023,41,241
1000,0.037,42,241
1000,0.117,43,241
1000,0.043,44,241
1000,0.024,45,241
1000,0.024,46,241
1000,0.025,47,241
1000,0.095,48,241
1000,0.106,1,242
1000,0.024,2,242
1000,0.025,3,242
1000,0.025,4,242
1000,0.03,5,242
1000,0.114,6,242
1000,0.075,7,242
1000,0.025,8,242
1000,0.025,9,242
1000,0.025,10,242
1000,0.053,11,242
1000,0.116,12,242
1000,0.048,13,242
1000,0.025,14,242
1000,0.025,15,242
1000,0.025,16,242
1000,0.077,17,242
1000,0.114,18,242
1000,0.027,19,242
1000,0.024,20,242
1000,0.024,21,242
1000,0.024,22,242
1000,0.1,23,242
1000,0.086,24,242
1000,0.024,25,242
1000,0.024,26,242
1000,0.024,27,242
1000,0.044,28,242
1000,0.113,29,242
1000,0.058,30,242
1000,0.024,31,242
1000,0.024,32,242
1000,0.024,33,242
1000,0.085,34,242
1000,0.181,35,242
1000,0.18,36,242
1000,0.174,37,242
1000,0.617,38,242
1000,0.272,39,242
1000,0.205,40,242
1000,0.181,41,242
1000,0.596,42,242
1000,0.774,43,242
1000,0.359,44,242
1000,0.263,45,242
1000,0.252,46,242
1000,0.496,47,242
1000,0.338,48,242
1000,0.228,1,243
1000,0.113,2,243
1000,0.121,3,243
1000,0.092,4,243
1000,0.025,5,243
1000,0.025,6,243
1000,0.063,7,243
1000,0.118,8,243
1000,0.038,9,243
1000,0.025,10,243
1000,0.025,11,243
1000,0.095,12,243
1000,0.092,13,243
1000,0.025,14,243
1000,0.026,15,243
1000,0.03,16,243
1000,0.114,17,243
1000,0.376,18,243
1000,0.205,19,243
1000,0.403,20,243
1000,0.322,21,243
1000,0.208,22,243
1000,0.164,23,243
1000,0.296,24,243
1000,0.049,25,243
1000,0.123,26,243
1000,0.058,27,243
1000,0.032,28,243
1000,0.033,29,243
1000,0.069,30,243
1000,0.124,31,243
1000,0.138,32,243
1000,0.116,33,243
1000,0.062,34,243
1000,0.03,35,243
1000,0.031,36,243
1000,0.115,37,243
1000,0.066,38,243
1000,0.024,39,243
1000,0.024,40,243
1000,0.044,41,243
1000,0.116,42,243
1000,0.027,43,243
1000,0.118,44,243
1000,0.077,45,243
1000,0.127,46,243
1000,0.125,47,243
1000,0.025,48,243
1000,0.025,1,244
1000,0.025,2,244
1000,0.072,3,244
1000,0.115,4,244
1000,0.025,5,244
1000,0.032,6,244
1000,0.025,7,244
1000,0.059,8,244
1000,0.116,9,244
1000,0.036,10,244
1000,0.025,11,244
1000,0.025,12,244
1000,0.033,13,244
1000,0.117,14,244
1000,0.058,15,244
1000,0.023,16,244
1000,0.024,17,244
1000,0.028,18,244
1000,1.625,19,244
1000,0.611,20,244
1000,0.029,21,244
1000,0.029,22,244
1000,0.029,23,244
1000,0.048,24,244
1000,0.118,25,244
1000,0.058,26,244
1000,0.029,27,244
1000,0.029,28,244
1000,0.029,29,244
1000,0.096,30,244
1000,0.1,31,244
1000,0.272,32,244
1000,0.189,33,244
1000,0.204,34,244
1000,0.474,35,244
1000,0.177,36,244
1000,0.126,37,244
1000,0.629,38,244
1000,0.214,39,244
1000,0.087,40,244
1000,0.132,41,244
1000,0.285,42,244
1000,0.293,43,244
1000,0.297,44,244
1000,0.342,45,244
1000,0.363,46,244
1000,0.478,47,244
1000,0.077,48,244
1000,0.053,1,245
1000,0.117,2,245
1000,0.053,3,245
1000,0.025,4,245
1000,0.025,5,245
1000,0.05,6,245
1000,0.113,7,245
1000,0.025,8,245
1000,0.025,9,245
1000,0.084,10,245
1000,0.173,11,245
1000,0.109,12,245
1000,0.073,13,245
1000,0.11,14,245
1000,0.086,15,245
1000,0.023,16,245
1000,0.023,17,245
1000,0.024,18,245
1000,0.058,19,245
1000,0.114,20,245
1000,0.041,21,245
1000,0.024,22,245
1000,0.024,23,245
1000,0.024,24,245
1000,0.105,25,245
1000,0.082,26,245
1000,0.024,27,245
1000,0.024,28,245
1000,0.024,29,245
1000,0.064,30,245
1000,0.113,31,245
1000,0.031,32,245
1000,0.025,33,245
1000,0.025,34,245
1000,0.031,35,245
1000,0.113,36,245
1000,0.062,37,245
1000,0.024,38,245
1000,0.023,39,245
1000,0.024,40,245
1000,0.102,41,245
1000,0.079,42,245
1000,0.024,43,245
1000,0.024,44,245
1000,0.024,45,245
1000,0.071,46,245
1000,0.089,47,245
1000,0.024,48,245
1000,0.025,1,246
1000,0.025,2,246
1000,0.052,3,246
1000,0.115,4,246
1000,0.025,5,246
1000,0.025,6,246
1000,0.025,7,246
1000,0.025,8,246
1000,0.098,9,246
1000,0.091,10,246
1000,0.025,11,246
1000,0.025,12,246
1000,0.025,13,246
1000,0.025,14,246
1000,0.107,15,246
1000,0.055,16,246
1000,0.024,17,246
1000,0.024,18,246
1000,0.023,19,246
1000,0.032,20,246
1000,0.111,21,246
1000,0.065,22,246
1000,0.024,23,246
1000,0.024,24,246
1000,0.024,25,246
1000,0.064,26,246
1000,0.1,27,246
1000,0.118,28,246
1000,0.038,29,246
1000,0.025,30,246
1000,0.024,31,246
1000,0.024,32,246
1000,0.092,33,246
1000,0.1,34,246
1000,0.024,35,246
1000,0.023,36,246
1000,0.024,37,246
1000,0.026,38,246
1000,0.116,39,246
1000,0.044,40,246
1000,0.023,41,246
1000,0.024,42,246
1000,0.024,43,246
1000,0.071,44,246
1000,0.114,45,246
1000,0.027,46,246
1000,0.025,47,246
1000,0.024,48,246
1000,0.024,1,247
1000,0.082,2,247
1000,0.08,3,247
1000,0.025,4,247
1000,0.025,5,247
1000,0.025,6,247
1000,0.025,7,247
1000,0.098,8,247
1000,0.096,9,247
1000,0.025,10,247
1000,0.025,11,247
1000,0.025,12,247
1000,0.025,13,247
1000,0.06,14,247
1000,0.104,15,247
1000,0.024,16,247
1000,0.024,17,247
1000,0.024,18,247
1000,0.024,19,247
1000,0.024,20,247
1000,0.111,21,247
1000,0.057,22,247
1000,0.024,23,247
1000,0.024,24,247
1000,0.024,25,247
1000,0.024,26,247
1000,0.083,27,247
1000,0.086,28,247
1000,0.024,29,247
1000,0.024,30,247
1000,0.025,31,247
1000,0.025,32,247
1000,0.086,33,247
1000,0.083,34,247
1000,0.024,35,247
1000,0.024,36,247
1000,0.024,37,247
1000,0.025,38,247
1000,0.116,39,247
1000,0.047,40,247
1000,0.024,41,247
1000,0.024,42,247
1000,0.024,43,247
1000,0.057,44,247
1000,0.109,45,247
